fecha,region,canal,categoria,visitas,clientes,unidades,importe
2026-05-20,Centro,app,Deporte,164,53,18,6185.36
2026-05-20,Centro,desconocido,Electrónica,440,86,45,9865.69
2026-05-20,Centro,desconocido,Moda,276,27,12,4410.15
2026-05-20,Centro,desconocido,Hogar,382,44,42,12658.57
2026-05-20,Centro,desconocido,Alimentación,73,6,35,5553.76
2026-05-20,Centro,desconocido,Deporte,102,18,45,6797.42
2026-05-20,Este,web,Electrónica,424,39,18,7810.3
2026-05-20,Este,web,Moda,322,40,26,8749.3
2026-05-20,Este,web,Hogar,306,18,8,1815.98
2026-05-20,Este,web,Alimentación,111,5,21,10179.74
2026-05-20,Este,web,Deporte,149,43,30,12408.85
2026-05-20,Este,tienda,Electrónica,169,12,27,6042.31
2026-05-20,Este,tienda,Moda,124,10,21,6417.28
2026-05-20,Este,tienda,Hogar,148,47,37,11017.62
2026-05-20,Este,tienda,Alimentación,71,8,10,1314.49
2026-05-20,Este,tienda,Deporte,172,32,10,4061.76
2026-05-20,Este,telefono,Electrónica,411,14,12,4100.27
2026-05-20,Este,telefono,Moda,118,29,49,19295.92
2026-05-20,Este,telefono,Hogar,281,25,7,603.77
2026-05-20,Este,telefono,Alimentación,333,83,2,114.54
2026-05-20,Este,telefono,Deporte,419,37,7,1978.72
2026-05-20,Este,app,Electrónica,62,20,16,330.51
2026-05-20,Este,,Moda,483,42,39,17242.69
2026-05-20,Este,app,Hogar,108,17,44,1682.51
2026-05-20,Este,app,Alimentación,441,131,4,1705.58
2026-05-20,Este,app,Deporte,342,53,3,1088.33
2026-05-20,Este,desconocido,Electrónica,229,45,23,10463.47
2026-05-20,Este,desconocido,Moda,71,21,13,2201.84
2026-05-20,Este,desconocido,Hogar,464,132,45,15577.37
2026-05-20,Este,desconocido,Alimentación,142,9,28,13669.89
2026-05-20,Este,desconocido,Deporte,186,6,32,12563.69
2026-05-20,Oeste,web,Electrónica,491,7,9,
2026-05-20,Oeste,web,Moda,50,18,38,2132.97
2026-05-20,Oeste,web,Hogar,239,60,3,606.07
2026-05-20,Oeste,web,Alimentación,345,85,25,3755.22
2026-05-20,Oeste,web,Deporte,149,29,29,1038.07
2026-05-20,Oeste,tienda,Electrónica,494,21,2,992.36
2026-05-20,Oeste,tienda,Moda,63,20,25,2100.76
2026-05-20,Oeste,tienda,Hogar,178,43,1,24.37
2026-05-20,Oeste,tienda,Alimentación,370,107,21,5813.54
2026-05-20,Oeste,tienda,Deporte,231,8,23,3766.11
2026-05-20,Oeste,,Electrónica,123,39,29,5750.12
2026-05-20,Oeste,telefono,Moda,371,53,8,2348.13
2026-05-20,Oeste,telefono,Hogar,144,47,6,1245.36
2026-05-20,Oeste,telefono,Alimentación,124,27,48,12199.22
2026-05-20,Oeste,telefono,Deporte,423,96,39,4784.13
2026-05-20,Oeste,app,Electrónica,207,58,46,1172.43
2026-05-20,Oeste,app,Moda,166,36,42,5070.1
2026-05-20,Oeste,app,Hogar,268,22,19,9083.81
2026-05-20,Oeste,app,Alimentación,463,19,47,15055.05
2026-05-20,Oeste,,Deporte,133,36,4,1365.4
2026-05-20,Oeste,desconocido,Electrónica,56,18,30,
2026-05-20,Oeste,desconocido,Moda,72,14,5,2276.74
2026-05-20,Oeste,desconocido,Hogar,454,6,22,6642.59
2026-05-20,Oeste,desconocido,Alimentación,143,23,23,10529.19
2026-05-20,Oeste,desconocido,Deporte,101,19,18,1149.82
2026-05-21,Norte,web,Electrónica,50,19,39,13748.87
2026-05-21,Norte,web,Moda,73,9,23,4226.87
2026-05-21,Norte,web,Hogar,466,105,41,1839.1
2026-05-21,Norte,web,Alimentación,196,58,42,20093.37
2026-05-21,Norte,web,Deporte,471,36,10,897.4
2026-05-21,Norte,tienda,Electrónica,154,24,20,882.05
2026-05-21,Norte,tienda,Moda,402,109,41,6360.98
2026-05-21,Norte,tienda,Hogar,430,89,4,626.82
2026-05-21,Norte,tienda,Alimentación,239,39,6,1638.62
2026-05-21,Norte,tienda,Deporte,170,19,6,
2026-05-21,Norte,telefono,Electrónica,370,32,36,17283.16
2026-05-21,Norte,telefono,Moda,476,53,25,9354.92
2026-05-21,Norte,telefono,Hogar,61,19,40,3800.22
2026-05-21,Norte,telefono,Alimentación,366,85,35,11412.12
2026-05-21,Norte,telefono,Deporte,301,23,42,5219.91
2026-05-21,Norte,app,Electrónica,61,23,47,7033.36
2026-05-21,Norte,app,Moda,356,47,34,10033.45
2026-05-21,Norte,app,Hogar,106,33,45,21110.87
2026-05-21,Norte,app,Alimentación,343,37,10,2402.09
2026-05-21,Norte,app,Deporte,316,28,24,2654.5
2026-05-21,Norte,desconocido,Electrónica,266,51,36,17220.49
2026-05-21,Norte,desconocido,Moda,291,66,6,883.86
2026-05-21,Norte,,Hogar,318,85,31,2422.54
2026-05-21,Norte,desconocido,Alimentación,317,60,20,
2026-05-21,Norte,desconocido,Deporte,238,54,32,9237.89
2026-05-21,Sur,web,Electrónica,111,7,29,2977.28
2026-05-21,Sur,web,Moda,391,39,7,962.56
2026-05-21,Sur,web,Hogar,469,80,20,4757.75
2026-05-21,Sur,web,Alimentación,144,22,41,14232.21
2026-05-21,Sur,web,Deporte,192,58,8,499.12
2026-05-21,Sur,,Electrónica,129,6,36,8631.39
2026-05-21,Sur,tienda,Moda,115,39,26,3343.84
2026-05-21,Sur,tienda,Hogar,261,66,34,2213.49
2026-05-21,Sur,tienda,Alimentación,458,88,25,7005.16
2026-05-21,Sur,tienda,Deporte,495,116,5,1671.77
2026-05-21,Sur,telefono,Electrónica,476,49,42,7318.46
2026-05-21,Sur,telefono,Moda,230,67,39,19291.04
2026-05-21,Sur,telefono,Hogar,134,8,33,1523.91
2026-05-21,Sur,telefono,Alimentación,182,40,31,14242.65
2026-05-21,Sur,telefono,Deporte,454,34,41,4596.35
2026-05-21,Sur,app,Electrónica,257,34,13,2732.41
2026-05-21,Sur,app,Moda,222,49,5,1580.17
2026-05-21,Sur,app,Hogar,331,41,13,4038.76
2026-05-21,Sur,app,Alimentación,69,12,9,2449.55
2026-05-21,Sur,app,Deporte,75,26,42,14608.56
2026-05-21,Sur,desconocido,Electrónica,399,87,34,6922.43
2026-05-21,Sur,desconocido,Moda,205,18,30,11036.97
2026-05-21,Sur,desconocido,Hogar,255,18,49,12613.84
2026-05-21,Sur,desconocido,Alimentación,206,45,11,404.3
2026-05-21,Sur,desconocido,Deporte,102,23,37,2257.89
2026-05-21,Centro,web,Electrónica,231,7,32,10386.69
2026-05-21,Centro,web,Moda,318,47,29,12850.02
2026-05-21,Centro,web,Hogar,203,22,18,631.79
2026-05-21,Centro,web,Alimentación,424,124,33,5053.63
2026-05-21,Centro,web,Deporte,405,8,42,8614.11
2026-05-21,Centro,tienda,Electrónica,325,18,22,9842.86
2026-05-21,Centro,tienda,Moda,57,14,49,16250.19
2026-05-21,Centro,tienda,Hogar,457,13,20,7340.52
2026-05-21,Centro,tienda,Alimentación,122,26,1,307.66
2026-05-21,Centro,tienda,Deporte,412,100,13,1997.73
2026-05-21,Centro,telefono,Electrónica,272,29,29,4537.73
2026-05-21,Centro,telefono,Moda,91,6,4,1546.87
2026-05-21,Centro,telefono,Hogar,326,28,18,2474.22
2026-05-21,Centro,telefono,Alimentación,362,57,33,15579.3
2026-05-21,Centro,telefono,Deporte,138,35,10,1387.25
2026-05-21,Centro,app,Electrónica,216,12,32,8863.45
2026-05-21,Centro,app,Moda,92,21,29,5051.87
2026-05-21,Centro,app,Hogar,177,42,37,16072.27
2026-05-21,Centro,app,Alimentación,297,76,21,2103.76
2026-05-21,Centro,app,Deporte,448,75,15,1815.03
2026-05-21,Centro,desconocido,Electrónica,81,26,27,9388.53
2026-05-21,Centro,desconocido,Moda,269,13,34,2612.31
2026-05-21,Centro,desconocido,Hogar,121,32,19,4832.76
2026-05-21,Centro,desconocido,Alimentación,123,22,35,15434.06
2026-05-21,Centro,desconocido,Deporte,108,32,46,9900.47
2026-05-21,Este,web,Electrónica,256,35,29,2279.43
2026-05-21,Este,web,Moda,418,112,15,900.32
2026-05-21,Este,web,Hogar,118,8,44,20038.32
2026-05-21,Este,web,Alimentación,244,54,17,4988.82
2026-05-21,Este,web,Deporte,404,91,32,11160.63
2026-05-21,Este,tienda,Electrónica,420,70,15,4538.23
2026-05-21,Este,tienda,Moda,393,11,6,1742.45
2026-05-21,Este,tienda,Hogar,415,46,30,1914.85
2026-05-21,Este,tienda,Alimentación,434,83,31,12700.45
2026-05-21,Este,tienda,Deporte,374,9,36,15183.49
2026-05-21,Este,telefono,Electrónica,441,108,1,92.35
2026-05-21,Este,telefono,Moda,358,100,24,11708.43
2026-05-21,Este,telefono,Hogar,176,38,43,15673.4
2026-05-21,Este,telefono,Alimentación,215,58,43,4856.59
2026-05-21,Este,telefono,Deporte,207,27,21,1882.26
2026-05-21,Este,app,Electrónica,200,8,21,5890.43
2026-05-21,Este,app,Moda,319,63,19,6682.59
2026-05-21,Este,app,Hogar,55,9,7,1529.85
2026-05-21,Este,app,Alimentación,220,31,7,1399.43
2026-05-21,Este,app,Deporte,66,17,14,634.98
2026-05-21,Este,desconocido,Electrónica,265,33,38,2744.27
2026-05-21,Este,desconocido,Moda,94,22,23,
2026-05-21,Este,desconocido,Hogar,341,9,46,22148.4
2026-05-21,Este,desconocido,Alimentación,423,100,23,2817.01
2026-05-21,Este,desconocido,Deporte,448,54,6,1849.31
2026-05-21,Oeste,web,Electrónica,167,49,31,6928.19
2026-05-21,Oeste,web,Moda,255,22,27,3032.77
2026-05-21,Oeste,web,Hogar,320,87,9,4375.47
2026-05-21,Oeste,web,Alimentación,294,5,7,3110.48
2026-05-21,Oeste,web,Deporte,146,11,28,2262.29
2026-05-21,Oeste,tienda,Electrónica,407,19,7,2238.38
2026-05-21,Oeste,tienda,Moda,455,65,26,5520.73
2026-05-21,Oeste,tienda,Hogar,326,97,43,11825.37
2026-05-21,Oeste,tienda,Alimentación,76,13,33,3373.24
2026-05-21,Oeste,tienda,Deporte,422,69,20,6796.53
2026-05-21,Oeste,telefono,Electrónica,53,12,34,14823.05
2026-05-21,Oeste,telefono,Moda,322,62,10,585.0
2026-05-21,Oeste,telefono,Hogar,130,14,28,13710.46
2026-05-21,Oeste,,Alimentación,227,69,3,1337.7
2026-05-21,Oeste,telefono,Deporte,392,82,15,1355.74
2026-05-21,Oeste,app,Electrónica,74,14,26,10333.14
2026-05-21,Oeste,app,Moda,125,13,10,2130.91
2026-05-21,Oeste,app,Hogar,268,64,31,9742.52
2026-05-21,Oeste,app,Alimentación,352,49,5,1123.34
2026-05-21,Oeste,app,Deporte,357,50,19,488.12
2026-05-21,Oeste,desconocido,Electrónica,194,29,46,18969.98
2026-05-21,Oeste,desconocido,Moda,369,32,22,4312.44
2026-05-21,Oeste,desconocido,Hogar,430,51,12,345.69
2026-05-21,Oeste,desconocido,Alimentación,410,55,34,4203.91
2026-05-21,Oeste,desconocido,Deporte,277,74,38,2927.63
2026-05-22,Norte,web,Electrónica,184,30,15,7307.48
2026-05-22,Norte,web,Moda,410,83,48,23459.55
2026-05-22,Norte,web,Hogar,453,50,2,267.66
2026-05-22,Norte,web,Alimentación,160,53,1,74.53
2026-05-22,Norte,web,Deporte,222,10,1,323.68
2026-05-22,Norte,tienda,Electrónica,336,38,19,5044.76
2026-05-22,Norte,tienda,Moda,458,19,38,7244.97
2026-05-22,Norte,tienda,Hogar,229,39,10,2807.41
2026-05-22,Norte,tienda,Alimentación,82,24,1,471.31
2026-05-22,Norte,,Deporte,126,36,9,4389.05
2026-05-22,Norte,telefono,Electrónica,251,66,22,10794.51
2026-05-22,Norte,telefono,Moda,441,36,3,1124.76
2026-05-22,Norte,telefono,Hogar,170,50,19,9137.08
2026-05-22,Norte,telefono,Alimentación,342,35,10,3783.32
2026-05-22,Norte,telefono,Deporte,188,26,44,6273.32
2026-05-22,Norte,app,Electrónica,104,14,1,248.28
2026-05-22,Norte,app,Moda,450,103,48,9386.09
2026-05-22,Norte,app,Hogar,309,91,11,3605.11
2026-05-22,Norte,app,Alimentación,438,80,1,104.99
2026-05-22,Norte,app,Deporte,223,57,26,12040.11
2026-05-22,Norte,desconocido,Electrónica,455,30,19,5731.2
2026-05-22,Norte,desconocido,Moda,341,25,41,9042.73
2026-05-22,Norte,desconocido,Hogar,201,45,26,3429.01
2026-05-22,Norte,desconocido,Alimentación,464,32,8,2749.85
2026-05-22,Norte,desconocido,Deporte,393,62,36,5417.5
2026-05-22,Sur,web,Electrónica,244,76,7,1057.02
2026-05-22,Sur,web,Moda,448,82,48,19935.51
2026-05-22,Sur,web,Hogar,429,58,6,1275.82
2026-05-22,Sur,web,Alimentación,254,64,35,15933.27
2026-05-22,Sur,web,Deporte,217,28,29,7006.3
2026-05-22,Sur,tienda,Electrónica,487,53,32,
2026-05-22,Sur,tienda,Moda,356,75,45,4650.61
2026-05-22,Sur,tienda,Hogar,180,50,24,6001.26
2026-05-22,Sur,tienda,Alimentación,191,40,10,4802.24
2026-05-22,Sur,tienda,Deporte,475,103,2,914.97
2026-05-22,Sur,telefono,Electrónica,357,22,15,4366.91
2026-05-22,Sur,,Moda,303,68,26,7682.45
2026-05-22,Sur,telefono,Hogar,274,72,6,1137.7
2026-05-22,Sur,telefono,Alimentación,377,107,13,2018.59
2026-05-22,Sur,telefono,Deporte,128,38,23,7887.42
2026-05-22,Sur,app,Electrónica,221,21,31,1853.81
2026-05-22,Sur,app,Moda,439,56,15,1309.92
2026-05-22,Sur,app,Hogar,56,21,45,12499.4
2026-05-22,Sur,app,Alimentación,155,17,18,4957.52
2026-05-22,Sur,app,Deporte,201,61,29,10800.32
2026-05-22,Sur,desconocido,Electrónica,126,9,44,4825.94
2026-05-22,Sur,desconocido,Moda,473,129,5,2137.93
2026-05-22,Sur,desconocido,Hogar,87,18,47,10664.74
2026-05-22,Sur,desconocido,Alimentación,221,69,25,4298.08
2026-05-22,Sur,desconocido,Deporte,244,41,17,379.17
2026-05-22,Centro,web,Electrónica,306,75,26,3411.62
2026-05-22,Centro,web,Moda,412,59,14,6027.86
2026-05-22,Centro,web,Hogar,90,20,12,693.36
2026-05-22,Centro,web,Alimentación,346,87,6,2538.13
2026-05-22,Centro,,Deporte,249,14,10,4380.0
2026-05-22,Centro,tienda,Electrónica,274,72,3,420.73
2026-05-22,Centro,,Moda,358,102,42,17521.31
2026-05-22,Centro,tienda,Hogar,217,21,29,5926.77
2026-05-22,Centro,tienda,Alimentación,238,50,46,8393.28
2026-05-22,Centro,tienda,Deporte,280,58,48,3750.79
2026-05-22,Centro,telefono,Electrónica,441,76,23,4198.58
2026-05-22,Centro,telefono,Moda,125,19,28,1190.31
2026-05-22,Centro,telefono,Hogar,314,12,46,8106.36
2026-05-22,Centro,telefono,Alimentación,80,10,3,1046.11
2026-05-22,Centro,telefono,Deporte,351,34,30,3017.65
2026-05-22,Centro,app,Electrónica,137,30,3,516.59
2026-05-22,Centro,app,Moda,318,33,38,14833.07
2026-05-22,Centro,app,Hogar,438,82,45,21568.79
2026-05-22,Centro,app,Alimentación,292,69,22,5135.24
2026-05-22,Centro,app,Deporte,424,94,14,2456.27
2026-05-22,Centro,desconocido,Electrónica,424,124,16,2725.08
2026-05-22,Centro,desconocido,Moda,343,90,49,20627.72
2026-05-22,Centro,,Hogar,53,18,2,485.7
2026-05-22,Centro,desconocido,Alimentación,173,25,48,3616.95
2026-05-22,Centro,desconocido,Deporte,292,6,9,2252.01
2026-05-22,Este,web,Electrónica,91,13,11,3237.05
2026-05-22,Este,web,Moda,340,42,3,413.52
2026-05-22,Este,web,Hogar,128,11,19,5030.22
2026-05-22,Este,web,Alimentación,171,17,48,8102.78
2026-05-22,Este,web,Deporte,378,106,40,6721.68
2026-05-22,Este,tienda,Electrónica,244,17,19,3072.97
2026-05-22,Este,tienda,Moda,207,6,13,6088.53
2026-05-22,Este,tienda,Hogar,320,24,5,2493.71
2026-05-22,Este,,Alimentación,406,49,28,12295.26
2026-05-22,Este,tienda,Deporte,73,20,38,807.56
2026-05-22,Este,telefono,Electrónica,491,40,2,56.86
2026-05-22,Este,telefono,Moda,64,13,17,1803.19
2026-05-22,Este,telefono,Hogar,354,68,34,3302.88
2026-05-22,Este,telefono,Alimentación,477,21,13,4049.9
2026-05-22,Este,telefono,Deporte,294,70,34,6652.91
2026-05-22,Este,app,Electrónica,189,49,12,1257.29
2026-05-22,Este,app,Moda,344,45,10,2171.25
2026-05-22,Este,app,Hogar,341,69,44,8163.73
2026-05-22,Este,app,Alimentación,349,55,33,15731.4
2026-05-22,Este,app,Deporte,146,5,6,325.74
2026-05-22,Este,desconocido,Electrónica,374,94,41,15672.15
2026-05-22,Este,desconocido,Moda,115,8,27,5516.12
2026-05-22,Este,desconocido,Hogar,267,19,46,8175.31
2026-05-22,Este,desconocido,Alimentación,126,12,21,4664.4
2026-05-22,Este,desconocido,Deporte,473,118,22,9473.19
2026-05-22,Oeste,,Electrónica,347,9,27,5426.38
2026-05-22,Oeste,web,Moda,408,89,18,5338.62
2026-05-22,Oeste,web,Hogar,81,11,28,3969.65
2026-05-22,Oeste,web,Alimentación,67,11,6,175.39
2026-05-22,Oeste,web,Deporte,473,140,35,3766.53
2026-05-22,Oeste,tienda,Electrónica,160,28,17,2040.42
2026-05-22,Oeste,tienda,Moda,211,32,46,11201.15
2026-05-22,Oeste,tienda,Hogar,251,28,1,32.85
2026-05-22,Oeste,,Alimentación,55,6,3,1202.56
2026-05-22,Oeste,tienda,Deporte,375,82,3,1184.54
2026-05-22,Oeste,telefono,Electrónica,351,23,19,8994.39
2026-05-22,Oeste,telefono,Moda,346,11,9,326.11
2026-05-22,Oeste,telefono,Hogar,70,19,3,385.42
2026-05-22,Oeste,telefono,Alimentación,373,36,2,572.12
2026-05-22,Oeste,telefono,Deporte,109,22,36,17062.35
2026-05-22,Oeste,app,Electrónica,271,31,34,15990.09
2026-05-22,Oeste,app,Moda,373,99,16,2189.08
2026-05-22,Oeste,app,Hogar,472,104,36,5593.69
2026-05-22,Oeste,app,Alimentación,190,29,36,2986.38
2026-05-22,Oeste,app,Deporte,463,137,17,3398.79
2026-05-22,Oeste,desconocido,Electrónica,355,10,16,724.53
2026-05-22,Oeste,desconocido,Moda,412,56,37,3071.65
2026-05-22,Oeste,desconocido,Hogar,435,60,37,10299.37
2026-05-22,Oeste,desconocido,Alimentación,410,31,37,4095.11
2026-05-22,Oeste,desconocido,Deporte,425,78,20,6007.95
2026-05-23,Norte,web,Electrónica,413,79,7,3345.09
2026-05-23,Norte,web,Moda,215,62,16,548.72
2026-05-23,Norte,web,Hogar,392,64,12,2052.61
2026-05-23,Norte,web,Alimentación,481,97,47,10489.39
2026-05-23,Norte,web,Deporte,51,5,20,
2026-05-23,Norte,tienda,Electrónica,72,10,44,18232.01
2026-05-23,Norte,tienda,Moda,242,45,20,4344.64
2026-05-23,Norte,tienda,Hogar,300,14,29,3178.85
2026-05-23,Norte,tienda,Alimentación,386,87,33,3003.6
2026-05-23,Norte,tienda,Deporte,499,39,41,18251.51
2026-05-23,Norte,telefono,Electrónica,483,16,28,7729.97
2026-05-23,Norte,telefono,Moda,70,24,39,9820.89
2026-05-23,Norte,telefono,Hogar,263,30,7,2792.57
2026-05-23,Norte,telefono,Alimentación,89,20,12,5990.23
2026-05-23,Norte,telefono,Deporte,70,20,47,15862.11
2026-05-23,Norte,app,Electrónica,251,9,11,2927.25
2026-05-23,Norte,app,Moda,284,88,34,3703.58
2026-05-23,Norte,app,Hogar,68,6,49,17015.86
2026-05-23,Norte,app,Alimentación,482,113,48,14568.7
2026-05-23,Norte,app,Deporte,206,62,48,8312.06
2026-05-23,Norte,desconocido,Electrónica,231,72,14,1695.08
2026-05-23,Norte,desconocido,Moda,459,77,37,
2026-05-23,Norte,desconocido,Hogar,308,82,17,6853.34
2026-05-23,Norte,desconocido,Alimentación,205,49,14,3325.08
2026-05-23,Norte,desconocido,Deporte,433,38,19,5252.35
2026-05-23,Sur,web,Electrónica,427,124,24,11813.91
2026-05-23,Sur,web,Moda,106,5,28,5446.2
2026-05-23,Sur,web,Hogar,236,35,6,2450.44
2026-05-23,Sur,web,Alimentación,192,56,43,15553.69
2026-05-23,Sur,web,Deporte,200,44,2,577.45
2026-05-23,Sur,tienda,Electrónica,153,34,16,328.67
2026-05-23,Sur,tienda,Moda,58,5,38,6542.33
2026-05-23,Sur,tienda,Hogar,396,86,32,7775.31
2026-05-23,Sur,tienda,Alimentación,487,104,36,9544.37
2026-05-23,Sur,tienda,Deporte,479,130,46,5600.55
2026-05-23,Sur,telefono,Electrónica,228,66,35,4165.7
2026-05-23,Sur,telefono,Moda,252,51,15,1478.22
2026-05-23,Sur,telefono,Hogar,366,99,37,12817.81
2026-05-23,Sur,telefono,Alimentación,215,56,44,15208.37
2026-05-23,Sur,telefono,Deporte,147,38,38,5038.08
2026-05-23,Sur,app,Electrónica,303,64,1,65.99
2026-05-23,Sur,app,Moda,210,27,41,3606.74
2026-05-23,Sur,app,Hogar,80,9,40,12174.95
2026-05-23,Sur,app,Alimentación,62,21,4,1796.07
2026-05-23,Sur,app,Deporte,412,54,13,2790.45
2026-05-23,Sur,desconocido,Electrónica,339,39,35,4323.53
2026-05-23,Sur,desconocido,Moda,479,107,33,13638.26
2026-05-23,Sur,desconocido,Hogar,390,63,49,6878.91
2026-05-23,Sur,desconocido,Alimentación,371,116,15,6435.4
2026-05-23,Sur,desconocido,Deporte,191,54,2,
2026-05-23,Centro,web,Electrónica,304,83,12,4837.53
2026-05-23,Centro,web,Moda,102,20,43,11756.05
2026-05-23,Centro,web,Hogar,115,20,19,1970.62
2026-05-23,Centro,web,Alimentación,333,8,10,1077.38
2026-05-23,Centro,web,Deporte,469,13,36,17546.37
2026-05-23,Centro,tienda,Electrónica,499,128,46,
2026-05-23,Centro,tienda,Moda,80,5,23,8051.12
2026-05-23,Centro,tienda,Hogar,347,27,48,3328.98
2026-05-23,Centro,tienda,Alimentación,52,16,12,3189.72
2026-05-23,Centro,tienda,Deporte,260,75,5,1777.56
2026-05-23,Centro,telefono,Electrónica,234,75,37,11101.46
2026-05-23,Centro,telefono,Moda,90,5,20,1093.81
2026-05-23,Centro,telefono,Hogar,324,47,5,813.08
2026-05-23,Centro,telefono,Alimentación,296,17,29,11698.59
2026-05-23,Centro,telefono,Deporte,236,19,13,4273.43
2026-05-23,Centro,app,Electrónica,358,56,1,455.48
2026-05-23,Centro,app,Moda,493,48,6,2005.2
2026-05-23,Centro,,Hogar,231,21,38,1463.81
2026-05-23,Centro,app,Alimentación,270,66,27,9926.16
2026-05-23,Centro,app,Deporte,52,11,11,868.07
2026-05-23,Centro,desconocido,Electrónica,477,54,5,1828.92
2026-05-23,Centro,desconocido,Moda,372,6,25,935.03
2026-05-23,Centro,desconocido,Hogar,239,58,45,13432.73
2026-05-23,Centro,desconocido,Alimentación,118,8,17,6349.79
2026-05-23,Centro,desconocido,Deporte,289,26,11,2033.21
2026-05-23,Este,web,Electrónica,486,52,31,1155.53
2026-05-23,Este,web,Moda,171,27,16,1936.51
2026-05-23,Este,web,Hogar,403,119,40,13838.13
2026-05-23,Este,web,Alimentación,131,17,37,5692.16
2026-05-23,Este,web,Deporte,246,22,14,433.9
2026-05-23,Este,tienda,Electrónica,421,117,16,7982.31
2026-05-23,Este,tienda,Moda,486,131,29,1620.98
2026-05-23,Este,tienda,Hogar,346,89,25,4708.62
2026-05-23,Este,tienda,Alimentación,202,30,40,12022.81
2026-05-23,Este,tienda,Deporte,448,55,6,2315.23
2026-05-23,Este,telefono,Electrónica,428,119,26,5447.93
2026-05-23,Este,telefono,Moda,127,35,10,2104.4
2026-05-23,Este,,Hogar,80,6,23,4645.12
2026-05-23,Este,telefono,Alimentación,255,5,13,743.52
2026-05-23,Este,telefono,Deporte,149,7,4,1838.13
2026-05-23,Este,app,Electrónica,317,68,3,998.84
2026-05-23,Este,app,Moda,176,27,31,11402.21
2026-05-23,Este,app,Hogar,160,46,1,353.11
2026-05-23,Este,app,Alimentación,328,82,11,321.93
2026-05-23,Este,app,Deporte,479,106,5,524.22
2026-05-23,Este,,Electrónica,459,65,42,14093.04
2026-05-23,Este,desconocido,Moda,210,46,3,763.71
2026-05-23,Este,desconocido,Hogar,106,20,1,388.82
2026-05-23,Este,desconocido,Alimentación,155,38,37,8718.45
2026-05-23,Este,desconocido,Deporte,487,127,9,999.49
2026-05-23,Oeste,web,Electrónica,69,21,23,7883.37
2026-05-23,Oeste,web,Moda,297,49,33,9984.88
2026-05-23,Oeste,web,Hogar,64,21,7,2728.84
2026-05-23,Oeste,web,Alimentación,165,11,40,18014.36
2026-05-23,Oeste,web,Deporte,360,68,1,121.11
2026-05-23,Oeste,tienda,Electrónica,179,19,21,422.43
2026-05-23,Oeste,tienda,Moda,186,39,20,3529.4
2026-05-23,Oeste,tienda,Hogar,73,19,19,2338.61
2026-05-23,Oeste,tienda,Alimentación,462,81,4,289.64
2026-05-23,Oeste,tienda,Deporte,137,21,39,18917.84
2026-05-23,Oeste,telefono,Electrónica,317,17,8,2805.25
2026-05-23,Oeste,telefono,Moda,289,6,4,380.13
2026-05-23,Oeste,telefono,Hogar,392,9,3,983.68
2026-05-23,Oeste,telefono,Alimentación,348,32,21,2304.05
2026-05-23,Oeste,telefono,Deporte,388,49,10,503.93
2026-05-23,Oeste,app,Electrónica,348,35,48,11392.2
2026-05-23,Oeste,app,Moda,469,93,17,2104.76
2026-05-23,Oeste,app,Hogar,327,85,14,3193.41
2026-05-23,Oeste,app,Alimentación,399,90,16,1483.39
2026-05-23,Oeste,app,Deporte,183,8,18,5206.41
2026-05-23,Oeste,desconocido,Electrónica,343,84,19,927.98
2026-05-23,Oeste,desconocido,Moda,489,35,19,8340.6
2026-05-23,Oeste,desconocido,Hogar,437,14,9,3984.12
2026-05-23,Oeste,desconocido,Alimentación,68,21,21,7603.06
2026-05-23,Oeste,desconocido,Deporte,484,69,43,1140.32
2026-05-24,Norte,web,Electrónica,105,27,12,415.23
2026-05-24,Norte,web,Moda,285,19,16,2772.87
2026-05-24,Norte,web,Hogar,234,59,4,685.16
2026-05-24,Norte,web,Alimentación,152,11,36,8650.08
